,ID,RA,DEC,z,z_Err,flag,source,comments,totobs,totexp
162,b'020116224',36.539591,-4.75063,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
163,b'020116323',36.359729,-4.750266,0.224,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
164,b'020116326',36.383868,-4.751809,0.612,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
165,b'020116449',36.591893,-4.750423,0.311,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
166,b'020116815',36.347305,-4.75019,0.612,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
167,b'020117130',36.929073,-4.748192,0.636,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
168,b'020117149',36.372013,-4.748199,0.518,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
169,b'020117508',36.730628,-4.748415,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
170,b'020117656',36.496376,-4.746862,0.606,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
171,b'020118119',36.307285,-4.745573,0.858,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
172,b'020118254',36.732837,-4.745378,0.901,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
173,b'020118483',36.900262,-4.74497,1.261,-9.999,b'13',b'VVDS_DEEP',b'-',-9,-9
174,b'020118986',36.727228,-4.743812,3.302,-9.999,b'14',b'VVDS_DEEP',b'-',-9,-9
175,b'020119040',36.915981,-4.743203,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
176,b'020119123',36.622509,-4.745683,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
177,b'020119325',36.849492,-4.743195,0.809,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
178,b'020119733',36.260001,-4.742467,0.436,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
179,b'020120208',36.520559,-4.741522,1.132,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
180,b'020120394',36.749686,-4.741756,1.612,-9.999,b'14',b'VVDS_DEEP',b'-',-9,-9
181,b'020120889',36.424755,-4.740024,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
182,b'020121268',36.610175,-4.739632,0.263,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
183,b'020121425',36.374375,-4.738576,0.511,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
184,b'020121932',36.467665,-4.737388,0.678,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
185,b'020122353',36.33686,-4.735964,0.637,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
186,b'020122961',36.457031,-4.735784,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
187,b'020123259',36.502561,-4.734758,0.829,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
188,b'020123432',36.648346,-4.733878,1.01,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
189,b'020123500',36.705342,-4.734213,0.226,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
190,b'020123680',36.472884,-4.733508,0.179,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
191,b'020123969',36.684957,-4.733289,0.485,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
192,b'020124020',36.643502,-4.732159,0.892,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
193,b'020124162',36.316268,-4.732767,0.614,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
194,b'020124205',36.450981,-4.732798,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
195,b'020124659',36.673726,-4.731936,0.602,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
196,b'020124695',36.74126,-4.731566,0.731,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
197,b'020124943',36.596007,-4.731292,0.961,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
198,b'020124945',36.774304,-4.731219,0.397,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
199,b'020125006',36.907842,-4.730909,0.234,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
200,b'020125114',36.670146,-4.730364,0.591,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
201,b'020125268',36.627965,-4.730362,1.012,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
202,b'020126012',36.823186,-4.728146,0.521,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
203,b'020126787',36.278167,-4.727741,0.535,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
204,b'020126875',36.276033,-4.728169,0.822,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
205,b'020127587',36.838014,-4.724843,1.263,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
206,b'020127928',36.546613,-4.724705,0.961,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
207,b'020128120',36.53756,-4.723985,0.606,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
208,b'020128156',36.429189,-4.72312,0.765,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
209,b'020128197',36.867377,-4.72321,0.578,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
210,b'020128215',36.369128,-4.723891,0.673,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
211,b'020128250',36.504612,-4.723765,0.616,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
212,b'020128364',36.687784,-4.723214,0.39,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
213,b'020128544',36.778512,-4.725309,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
214,b'020128636',36.770499,-4.722046,0.891,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
215,b'020128678',36.26626,-4.723362,0.878,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
216,b'020129107',36.268215,-4.722002,0.241,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
217,b'020129250',36.270288,-4.721421,0.522,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
218,b'020129322',36.678132,-4.722099,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
219,b'020129633',36.452897,-4.721824,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
220,b'020129684',36.772287,-4.720008,1.177,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
221,b'020130019',36.657748,-4.720121,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
222,b'020130764',36.46607,-4.718036,1.221,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
223,b'020130786',36.662128,-4.718054,0.493,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
224,b'020130917',36.48189,-4.717748,0.673,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
225,b'020131015',36.550843,-4.718008,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
226,b'020131165',36.763681,-4.717094,0.613,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
227,b'020131654',36.273874,-4.718556,0.523,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
228,b'020131829',36.754876,-4.716069,1.477,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
229,b'020132075',36.713163,-4.715516,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
230,b'020132116',36.564616,-4.714568,0.348,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
231,b'020132427',36.680449,-4.713727,0.485,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
232,b'020132460',36.766301,-4.714929,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
233,b'020133018',36.953178,-4.712709,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
234,b'020133088',36.54457,-4.712163,1.184,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
235,b'020133127',36.580402,-4.712786,0.265,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
236,b'020133507',36.263514,-4.710893,0.87,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
237,b'020133796',36.364482,-4.711131,2.857,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
238,b'020133868',36.852255,-4.710301,1.035,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
239,b'020133889',36.47917,-4.711138,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
240,b'020134145',36.582951,-4.709692,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
241,b'020134166',36.746996,-4.710594,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
242,b'020134304',36.498873,-4.709767,0.576,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
243,b'020134356',36.401085,-4.710482,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
244,b'020134392',36.386086,-4.710523,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
245,b'020135028',36.436388,-4.707271,0.938,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
246,b'020135456',36.72706,-4.706323,0.962,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
247,b'020135645',36.492389,-4.706524,0.884,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
248,b'020135677',36.425992,-4.705867,0.934,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
249,b'020135682',36.667398,-4.705941,1.125,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
250,b'020135720',36.318855,-4.705695,0.875,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
251,b'020135893',36.334487,-4.709235,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
252,b'020135908',36.887532,-4.705623,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
253,b'020135946',36.788902,-4.705228,0.894,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
254,b'020136082',36.798163,-4.705533,0.216,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
255,b'020136510',36.752343,-4.704073,0.712,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
256,b'020136548',36.496457,-4.704549,0.885,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
257,b'020136764',36.327289,-4.703894,1.181,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
258,b'020137273',36.768552,-4.702253,0.888,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
259,b'020137679',36.936597,-4.701926,0.0,-9.999,b'24',b'VVDS_DEEP',b'-',-9,-9
260,b'020137739',36.519081,-4.703332,0.319,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
261,b'020137765',36.490849,-4.705441,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
262,b'020138152',36.593359,-4.700377,1.134,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
263,b'020138201',36.64121,-4.701999,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
264,b'020138216',36.331664,-4.700931,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
265,b'020138389',36.468818,-4.699732,0.997,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
266,b'020138637',36.600638,-4.698928,0.77,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
267,b'020138736',36.542517,-4.699311,1.078,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
268,b'020139081',36.444136,-4.698332,0.969,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
269,b'020139109',36.630386,-4.698725,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
270,b'020139282',36.500621,-4.69832,0.604,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
271,b'020139523',36.430246,-4.697202,1.211,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
272,b'020139739',36.336687,-4.69645,0.878,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
273,b'020139790',36.710198,-4.696475,0.704,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
274,b'020139823',36.683076,-4.698,0.959,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
275,b'020140041',36.73523,-4.696734,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
276,b'020140545',36.474412,-4.696719,0.0,-9.999,b'24',b'VVDS_DEEP',b'-',-9,-9
277,b'020140910',36.792031,-4.694405,0.615,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
278,b'020140912',36.647328,-4.695074,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
279,b'020140969',36.453705,-4.6946,1.033,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
280,b'020141476',36.552465,-4.69309,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
281,b'020141666',36.451009,-4.692865,0.674,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
282,b'020141669',36.657615,-4.692234,0.595,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
283,b'020141676',36.473235,-4.692827,1.171,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
284,b'020141733',36.294476,-4.692362,1.006,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
285,b'020141834',36.696502,-4.691702,1.32,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
286,b'020141835',36.676357,-4.692277,0.901,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
287,b'020141929',36.288872,-4.692592,0.834,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
288,b'020141955',36.326242,-4.692007,0.403,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
289,b'020142038',36.600385,-4.692648,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
290,b'020142179',36.937819,-4.690949,1.425,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
291,b'020142296',36.908288,-4.690826,0.508,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
292,b'020142353',36.668686,-4.69107,1.13,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
293,b'020142535',36.776991,-4.690606,0.313,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
294,b'020142564',36.323102,-4.690296,0.773,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
295,b'020142822',36.867437,-4.691441,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
296,b'020143034',36.428309,-4.688982,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
297,b'020143122',36.558202,-4.689476,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
298,b'020143446',36.8082,-4.687944,1.173,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
299,b'020143618',36.719273,-4.688665,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
300,b'020143801',36.917431,-4.687465,1.175,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
301,b'020144052',36.601639,-4.689634,0.916,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
302,b'020144201',36.4319,-4.688325,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
303,b'020144306',36.570987,-4.689662,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
304,b'020144694',36.524739,-4.685576,0.21,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
305,b'020144709',36.696717,-4.685216,0.705,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
306,b'020144757',36.66104,-4.684663,1.305,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
307,b'020144809',36.780587,-4.684644,1.012,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
308,b'020144891',36.283731,-4.687316,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
309,b'020145006',36.613085,-4.684453,0.804,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
310,b'020145034',36.481593,-4.684818,0.679,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
311,b'020145232',36.888637,-4.68414,0.943,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
312,b'020145348',36.632466,-4.686901,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
313,b'020145612',36.748822,-4.684023,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
314,b'020145698',36.470634,-4.683048,0.684,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
315,b'020145817',36.478505,-4.682839,0.682,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
316,b'020146184',36.797761,-4.681366,0.2,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
317,b'020146247',36.413685,-4.68162,0.612,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
318,b'020146261',36.795965,-4.681348,0.851,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
319,b'020146270',36.291038,-4.68118,0.383,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
320,b'020146379',36.853226,-4.681844,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
321,b'020146392',36.365241,-4.681226,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
322,b'020146543',36.803227,-4.680082,0.786,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
323,b'020146631',36.439116,-4.682603,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
324,b'020146778',36.698928,-4.682579,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
325,b'020146834',36.634552,-4.679893,0.52,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
326,b'020146965',36.608738,-4.679475,0.733,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
327,b'020147024',36.27936,-4.679644,0.697,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
328,b'020147034',36.363488,-4.680011,0.704,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
329,b'020147204',36.796376,-4.679403,0.791,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
330,b'020147223',36.790921,-4.679433,0.675,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
331,b'020147300',36.569148,-4.678786,1.285,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
332,b'020147326',36.649062,-4.678571,0.89,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
333,b'020147356',36.726094,-4.678911,0.708,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
334,b'020147577',36.702027,-4.678117,0.736,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
335,b'020147695',36.614912,-4.677935,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
336,b'020147706',36.898759,-4.67768,0.99,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
337,b'020147708',36.636473,-4.677381,0.917,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
338,b'020147728',36.739009,-4.678459,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
339,b'020147861',36.577608,-4.677634,1.031,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
340,b'020147981',36.630036,-4.677612,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
341,b'020148116',36.712239,-4.677005,1.181,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
342,b'020148118',36.763547,-4.676675,0.931,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
343,b'020148577',36.586382,-4.675923,0.638,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
344,b'020148624',36.534725,-4.676979,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
345,b'020148721',36.935263,-4.675119,0.504,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
346,b'020148778',36.794761,-4.675093,0.869,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
347,b'020148915',36.343168,-4.67512,1.018,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
348,b'020148957',36.765536,-4.674839,1.352,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
349,b'020149096',36.458799,-4.6747,0.708,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
350,b'020149632',36.41619,-4.673586,0.739,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
351,b'020149647',36.56543,-4.673113,0.76,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
352,b'020149791',36.762836,-4.673389,1.083,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
353,b'020149884',36.559932,-4.67286,0.617,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
354,b'020149932',36.647076,-4.673312,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
355,b'020150196',36.638293,-4.672801,0.64,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
356,b'020150326',36.336885,-4.671765,0.612,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
357,b'020150630',36.605264,-4.671378,0.614,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
358,b'020150832',36.679942,-4.670613,0.963,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
359,b'020150888',36.610953,-4.671134,0.262,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
360,b'020150975',36.502808,-4.6703,0.171,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
361,b'020151406',36.793511,-4.669346,0.79,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
362,b'020151429',36.528963,-4.66949,0.612,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
363,b'020151728',36.675267,-4.670303,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
364,b'020151786',36.519669,-4.669193,0.893,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
365,b'020152062',36.556148,-4.66918,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
366,b'020152209',36.91377,-4.666874,0.983,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
367,b'020152909',36.589523,-4.665608,0.638,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
368,b'020153061',36.814115,-4.666296,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
369,b'020153712',36.827387,-4.664018,0.298,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
370,b'020154264',36.318597,-4.662443,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
371,b'020154415',36.954504,-4.661986,0.309,-9.999,b'24',b'VVDS_DEEP',b'-',-9,-9
372,b'020154557',36.543581,-4.663941,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
373,b'020154918',36.261944,-4.661071,0.828,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
374,b'020155067',36.880328,-4.661557,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
375,b'020155665',36.70362,-4.659011,0.868,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
376,b'020155902',36.630141,-4.659104,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
377,b'020156259',36.334671,-4.660893,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
378,b'020157574',36.593934,-4.654573,1.137,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
379,b'020157795',36.489311,-4.654359,0.71,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
380,b'020157950',36.696432,-4.654421,0.697,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
381,b'020158387',36.766469,-4.652451,1.139,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
382,b'020158574',36.475558,-4.652951,0.682,-9.999,b'23',b'VVDS_DEEP',b'-',-9,-9
383,b'020158576',36.474773,-4.652988,0.681,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
384,b'020158614',36.704232,-4.652575,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
385,b'020158788',36.440542,-4.652227,0.736,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
386,b'020158997',36.697848,-4.651125,0.807,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
387,b'020159038',36.783953,-4.651984,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
388,b'020159319',36.269234,-4.650416,0.808,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
389,b'020159439',36.559573,-4.650065,0.999,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
390,b'020159455',36.596121,-4.650474,0.637,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
391,b'020159510',36.791041,-4.650615,1.931,-9.999,b'14',b'VVDS_DEEP',b'-',-9,-9
392,b'020159582',36.92198,-4.651476,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
393,b'020159590',36.416545,-4.649852,1.06,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
394,b'020159592',36.4946,-4.650139,0.312,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
395,b'020159626',36.344139,-4.65,0.843,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
396,b'020159717',36.908818,-4.649471,1.334,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
397,b'020159727',36.497499,-4.64981,0.309,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
398,b'020159908',36.357131,-4.649522,0.521,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
399,b'020159935',36.359047,-4.649106,0.964,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
400,b'020160010',36.598483,-4.649282,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
401,b'020160047',36.601862,-4.648671,0.874,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
402,b'020160148',36.45699,-4.649173,0.655,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
403,b'020160182',36.637325,-4.648747,0.495,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
404,b'020160216',36.272661,-4.649954,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
405,b'020160396',36.513856,-4.648186,0.883,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
406,b'020160435',36.406006,-4.64867,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
407,b'020160437',36.770816,-4.647915,0.934,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
408,b'020160802',36.832816,-4.647586,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
409,b'020160928',36.825914,-4.647219,0.83,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
410,b'020161065',36.880048,-4.64642,0.909,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
411,b'020161088',36.639996,-4.6463,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
412,b'020161353',36.631702,-4.645682,0.874,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
413,b'020161454',36.482264,-4.64696,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
414,b'020161488',36.332329,-4.645586,0.937,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
415,b'020161615',36.464242,-4.645131,0.935,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
416,b'020161627',36.333758,-4.644889,0.851,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
417,b'020161773',36.620265,-4.644867,1.14,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
418,b'020161932',36.460809,-4.643957,0.895,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
419,b'020162098',36.611464,-4.643624,0.874,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
